@relation PE
@attribute height numeric
@attribute weight numeric
@attribute fhl numeric
@attribute fiftyMeter numeric
@attribute zwtqq numeric
@attribute ytxs numeric
@attribute yqmp numeric
@attribute ldty numeric

@DATA
161.5,46.5,3807,7.3,8.3,10,216,220
180.4,70.0,4878,7.6,11.8,2,335,212
173.5,61.0,5750,7.2,18.7,6,237,210
179.6,69.6,4679,8.7,8.1,6,268,204
176.4,70.3,3719,7.3,20.1,11,244,228
185.6,77.5,4271,9.1,29.3,6,216,189
174.5,86.6,4568,7.8,10.6,5,286,200
177.9,54.9,4069,7.6,29.8,3,313,203
173.7,71.9,4383,8.2,9.0,4,268,180
172.9,61.3,1375,8.2,11.4,12,284,180
177.9,53.2,4720,8.2,27.4,2,274,189
171.6,55.2,3159,7.6,14.3,11,240,198
170.1,67.6,3495,7.1,13.1,6,232,245
177.0,59.9,5457,7.5,18.2,6,296,241
165.4,59.4,3404,7.4,3.1,15,291,200
158.7,38.3,3013,8.8,24.8,3,311,189
160.8,68.2,4432,8.3,17.4,1,292,203
174.5,59.1,4240,7.6,24.8,12,269,209
171.5,58.2,3778,8.3,9.6,4,261,226
170.9,61.5,3774,8.0,10.6,2,336,188
162.6,52.3,4259,8.2,17.8,14,310,216
176.7,71.6,5349,7.7,22.5,8,258,209
172.1,53.3,3715,7.8,25.2,10,269,203
179.8,68.9,5290,7.2,21.9,8,205,199
172.8,51.7,3874,7.7,7.3,11,297,201
167.2,53.4,5622,8.0,11.1,5,269,221
172.0,55.1,4319,7.6,32.0,8,253,170
165.8,67.8,4553,9.3,6.7,3,296,189
165.8,46.2,3933,8.8,12.7,1,349,193
171.9,55.5,4670,7.4,15.2,5,292,216
167.1,76.5,4325,8.3,21.4,6,257,165
170.6,77.1,4227,8.5,10.3,6,357,175
173.3,72.1,3938,7.7,11.4,5,240,208
169.7,54.0,3940,8.2,12.0,6,266,180
162.6,50.4,4263,10.5,9.4,6,354,137
175.1,59.1,4507,8.2,14.3,5,304,229
173.4,61.4,4754,7.3,8.1,3,230,205
179.0,61.8,4833,7.1,9.6,7,247,246
179.0,78.7,5794,8.1,36.6,3,294,183
166.2,71.0,4134,8.0,19.3,3,258,205
173.3,63.4,4770,8.0,32.0,14,292,201
169.3,75.5,4212,7.4,28.0,4,250,173
161.0,54.7,5158,6.8,19.5,6,231,229
165.1,66.3,4134,7.5,19.3,8,236,250
168.9,51.1,3494,7.6,8.1,7,260,207
169.5,68.8,4313,7.3,31.8,3,257,244
165.2,50.3,4052,7.8,8.1,13,315,209
171.3,78.9,5627,7.7,32.6,4,265,171
173.5,49.3,3930,8.3,0.8,6,289,200
184.7,62.2,4393,8.3,27.3,1,320,163
166.0,65.6,3455,8.7,25.2,2,291,184
159.9,57.1,3130,10.2,14.9,10,300,171
171.9,61.3,4698,8.0,8.7,6,250,217
170.0,67.6,4360,7.6,18.6,17,240,231
172.6,73.7,3926,7.6,15.1,4,232,216
168.3,55.6,4153,8.5,10.9,11,312,195
163.0,59.7,3893,7.4,14.3,11,248,202
177.8,59.7,4535,7.3,18.7,11,235,207
174.8,68.6,5699,7.4,12.3,20,240,221
173.5,48.1,4816,7.6,20.8,6,218,239
170.6,53.9,4542,6.9,33.7,11,260,222
159.0,49.2,3636,8.2,14.5,5,278,197
163.5,46.7,3069,7.3,3.9,6,260,214
178.5,55.4,3644,7.5,25.2,6,262,220
166.4,45.2,3478,7.1,27.1,13,224,230
184.8,59.2,5389,7.5,24.5,11,263,177
166.4,57.8,3787,8.7,4.0,6,361,189
169.7,59.9,4105,7.6,35.0,8,240,210
179.6,70.7,5775,7.4,22.2,6,215,213
168.7,53.8,4060,7.4,14.0,5,229,220
180.3,56.7,4367,8.3,15.7,4,230,195
169.7,77.8,4288,7.9,17.5,1,251,183
166.2,49.8,3263,8.1,29.1,13,308,190
171.9,67.8,4063,7.6,18.2,8,257,237
166.7,48.6,4464,7.1,9.2,6,232,221
174.2,66.8,4549,7.1,19.7,6,242,229
177.6,65.1,4049,7.4,9.6,5,318,216
159.9,97.6,4495,10.6,10.8,6,216,216
171.3,52.5,4238,6.9,15.9,6,291,288
177.6,51.4,4770,7.8,15.3,6,280,205
173.7,71.0,4174,7.6,30.0,7,270,240
170.5,53.9,3840,8.2,-1.1,6,260,186
171.3,63.3,4696,8.1,5.4,5,332,216
169.2,79.9,4472,7.5,27.6,6,220,192
175.6,80.8,4863,8.5,-3.4,5,370,216
169.0,52.3,3441,8.3,3.3,4,282,221
172.2,65.3,4315,7.8,16.5,15,299,201
158.3,45.2,3139,7.5,4.3,6,331,189
169.9,50.8,3802,7.8,8.1,6,319,235
165.3,63.4,4765,7.3,12.2,5,240,202
176.7,85.1,5443,7.4,19.9,6,315,205
163.1,72.0,4319,7.9,17.4,4,290,213
169.5,62.2,4085,7.3,24.5,6,256,237
170.7,63.9,4408,8.2,33.6,3,268,205
175.2,53.7,5070,9.3,25.5,5,240,210
173.7,58.2,5122,7.2,26.7,8,250,245
179.2,80.8,4756,7.8,32.2,2,244,229
168.8,66.3,4690,7.7,36.6,3,324,189
174.3,69.4,3633,7.8,8.1,11,258,202
184.2,71.7,4898,8.3,26.8,3,326,197
166.9,52.1,4083,7.9,32.0,11,246,215
177.9,58.0,4047,7.2,25.3,6,262,235
160.5,71.5,4184,8.3,8.1,5,286,209
171.7,63.1,5025,7.4,26.0,5,350,232
167.6,47.9,5568,6.9,24.1,6,173,237
172.5,56.6,3797,7.8,14.9,2,286,197
170.4,68.3,3365,8.6,-0.7,5,240,213
183.1,74.7,5001,7.8,8.1,8,268,221
170.9,66.8,3602,8.1,10.0,5,275,205
167.0,58.5,3630,8.2,8.1,12,270,199
174.5,77.2,4980,7.4,13.8,1,213,189
168.7,70.1,4112,7.6,16.0,9,219,208
175.1,50.8,5139,8.4,8.1,6,278,197
181.0,66.4,3990,7.8,18.6,7,220,221
184.3,73.5,4457,7.6,17.8,4,274,228
168.9,79.4,4573,8.7,18.2,2,301,213
174.5,57.4,5727,7.9,22.1,3,258,229
158.4,55.0,4642,8.3,15.4,4,283,169
169.5,70.9,5844,8.3,17.9,1,273,237
174.2,73.9,5608,8.7,12.0,6,216,211
181.0,55.8,4106,8.1,16.8,13,267,208
175.6,56.7,4273,7.3,12.1,6,248,206
167.3,77.7,4797,8.0,27.4,6,349,221
175.0,104.6,4282,9.6,7.4,6,436,183
177.5,68.9,4048,8.3,13.5,4,222,254
169.6,70.5,4490,8.0,3.2,4,316,190
174.0,83.1,4733,7.9,20.2,3,260,215
178.2,77.8,4315,9.6,-12.8,6,266,124
162.6,49.4,4635,8.6,8.1,5,326,199
175.1,60.0,5725,8.1,9.3,6,281,225
167.4,75.7,4189,8.7,6.0,6,313,189
163.3,49.7,5705,8.0,27.1,6,264,177
175.6,63.5,3668,8.3,9.1,5,240,155
177.0,71.8,3676,7.3,19.5,9,260,262
172.1,55.7,3124,6.8,0.7,3,217,237
180.0,70.6,5646,7.7,26.3,4,229,212
169.5,64.0,5056,7.2,20.1,6,308,256
173.3,116.2,4236,10.2,13.9,8,240,134
160.5,76.1,2875,9.0,7.2,8,216,197
172.3,55.8,4164,7.3,28.1,6,317,193
171.8,59.8,3231,7.6,13.0,2,269,219
179.8,59.0,5028,7.2,7.9,7,268,220
182.0,78.1,3994,7.9,25.3,3,282,203
179.3,82.9,4983,8.2,9.4,1,368,193
166.4,65.3,3959,7.3,18.7,10,216,231
171.7,75.1,4727,7.5,17.9,6,239,229
173.1,72.6,3997,8.1,27.9,8,250,203
178.8,54.4,4172,8.1,22.2,6,325,214
182.0,69.5,4891,8.1,27.2,6,287,145
160.1,80.8,4720,8.2,10.1,6,304,181
175.9,74.5,5801,7.4,17.9,6,274,238
175.3,58.8,4782,8.1,24.7,6,413,188
173.5,95.0,4219,8.6,16.4,6,369,162
166.5,67.0,3907,7.2,12.9,6,242,237
172.5,60.3,3512,8.0,24.5,6,254,159
173.1,66.0,4658,7.9,9.9,3,267,171
169.3,62.6,4339,8.1,9.5,5,282,211
173.5,60.8,4698,7.7,19.1,8,255,205
177.7,56.5,4955,7.2,22.2,6,276,245
168.3,67.5,4224,7.8,13.5,6,274,225
176.4,79.8,5307,8.0,11.1,5,353,216
163.6,53.6,3049,7.4,8.9,10,244,230
168.2,80.0,4116,6.9,19.1,6,322,253
172.1,66.4,3450,8.4,3.6,1,269,221
168.6,67.4,4822,8.1,6.8,6,291,189
173.0,64.8,4863,8.1,13.1,6,288,197
171.6,67.3,3393,7.5,13.8,6,243,213
182.0,83.2,5570,8.3,17.1,1,269,207
167.3,57.2,3502,7.1,6.6,15,255,213
171.4,81.2,5560,8.2,21.9,4,347,197
173.3,73.3,4176,8.0,14.2,2,256,214
163.7,55.5,4111,7.4,15.9,10,251,197
168.3,54.5,4146,7.6,9.7,3,324,228
165.4,67.9,3722,8.0,36.0,6,254,197
178.3,52.9,4695,7.6,8.1,6,227,208
183.7,105.1,4182,7.9,12.4,6,284,213
166.0,59.4,4920,8.0,19.2,5,207,216
176.1,64.2,4127,7.0,32.0,6,205,226
178.0,80.8,4315,7.4,17.5,4,280,237
172.7,65.1,3774,7.8,15.5,3,275,229
175.3,61.8,5247,7.0,24.1,10,318,269
169.2,79.8,3684,7.5,9.2,3,250,190
178.5,64.1,5089,7.6,24.6,10,288,245
167.9,76.3,5875,7.4,13.3,3,320,216
166.0,66.8,5304,7.0,12.4,12,237,240
166.0,58.0,4627,7.4,8.1,5,264,226
183.6,61.3,4175,7.3,8.4,7,240,240
172.5,67.3,4526,7.8,22.8,3,255,229
170.8,65.5,4880,8.5,20.1,1,280,189
170.5,56.7,3531,8.0,17.4,2,283,223
179.6,69.0,3483,6.4,10.0,14,226,261
178.2,74.8,4478,7.4,23.3,16,237,223
165.9,69.4,4134,8.0,1.4,5,326,213
182.9,71.6,3176,7.7,11.7,2,277,221
183.6,72.2,5853,7.9,9.0,5,281,216
172.4,54.6,4507,7.7,7.1,3,274,204
167.6,64.1,5630,7.5,24.1,5,270,197
166.5,61.4,5250,7.7,24.6,4,216,229
172.5,71.4,4471,7.4,18.3,8,246,237
174.9,81.5,4134,7.6,-0.9,2,293,213
171.7,67.5,4302,7.3,24.6,5,235,219
174.5,62.1,4072,7.7,27.4,5,240,229
169.5,66.6,3376,7.5,18.1,5,227,232
170.9,57.8,3951,7.6,20.2,3,262,232
177.8,54.4,3775,7.7,11.1,6,261,221
170.4,58.0,5183,7.6,21.0,1,246,226
181.9,59.9,4548,7.2,25.7,9,253,237
161.0,44.7,3993,8.6,22.5,6,305,200
156.3,55.6,3923,7.3,8.7,10,232,213
163.0,61.0,4134,8.6,6.6,4,263,221
182.4,76.5,4892,8.3,34.0,6,219,210
179.4,64.1,4163,6.9,22.3,5,247,229
170.8,54.0,4456,7.9,13.1,11,272,200
174.6,56.3,4072,7.8,5.7,7,261,194
175.1,69.2,5109,7.9,15.9,6,259,201
166.0,56.3,3646,7.7,11.8,3,312,229
177.0,62.9,4804,8.0,31.7,13,225,230
174.5,104.2,5877,7.6,29.5,6,270,197
174.9,66.7,5066,7.4,8.6,6,250,221
172.5,76.9,5079,8.1,16.5,6,321,203
177.4,58.4,3742,6.8,14.5,6,241,245
177.6,53.1,3789,7.2,18.8,2,267,209
168.2,61.6,3780,7.2,23.1,10,294,214
181.6,77.7,5146,7.5,23.0,10,242,237
165.0,55.5,3408,7.1,12.5,10,272,216
168.5,64.6,3107,8.3,2.5,7,253,189
163.4,55.2,3807,7.4,11.1,11,246,197
173.1,65.8,5566,8.3,22.6,21,242,261
169.6,62.0,4083,7.5,13.4,6,287,209
179.2,74.9,4756,7.6,13.2,5,234,209
164.6,61.4,3833,7.3,1.2,5,274,216
177.0,64.0,5051,7.4,28.2,10,272,210
161.4,46.8,5515,7.5,17.0,5,294,216
162.7,60.9,3610,7.2,12.2,13,237,212
182.0,71.9,5331,7.1,17.6,16,292,252
172.5,59.6,5520,7.3,31.5,10,309,226
165.4,50.4,4467,8.0,6.4,7,246,215
171.3,55.4,2682,7.5,13.7,11,311,217
174.2,63.9,4699,8.3,17.0,4,240,215
173.1,78.6,4165,8.0,22.0,4,280,211
159.2,56.9,3711,7.6,9.3,6,245,235
166.6,59.9,4733,7.9,14.6,6,286,194
173.6,69.3,5339,7.8,16.4,8,291,195
168.1,64.3,3818,7.6,2.5,4,281,201
171.7,55.2,4923,7.7,14.8,5,309,197
167.9,79.1,4356,7.9,17.5,3,259,238
168.3,53.1,3776,7.7,35.7,2,270,225
174.1,87.1,5162,7.9,10.0,1,317,213
165.3,55.3,4191,7.5,15.3,5,227,216
174.6,70.6,4490,8.4,11.5,13,236,184
170.1,72.8,5330,8.5,6.1,1,216,213
169.9,76.8,5596,8.0,14.3,6,294,197
176.4,71.2,4080,7.7,6.2,5,240,204
162.9,66.2,5132,7.0,20.6,5,243,228
171.7,68.1,3769,7.4,9.3,6,289,211
172.6,70.9,4540,7.5,24.7,2,308,233
176.3,68.7,5430,7.7,18.1,1,289,205
172.1,64.2,3849,8.7,9.7,6,315,200
162.6,56.3,3228,8.0,11.3,6,284,207
184.0,81.0,5790,7.5,27.3,3,239,215
167.8,50.7,3923,7.4,17.0,7,270,225
171.8,49.8,4310,7.0,10.7,6,221,230
172.1,63.4,4008,7.6,12.3,6,275,240
176.3,63.1,3945,8.3,16.4,11,286,242
173.6,59.8,4383,7.4,17.2,6,256,200
179.8,61.1,5341,8.2,31.2,3,282,208
163.8,45.9,3494,7.9,6.6,4,272,215
175.6,74.7,5361,8.3,27.4,6,216,204
166.9,56.8,4847,7.3,15.6,6,244,212
172.5,51.7,5050,8.2,25.7,6,294,195
174.3,50.8,4124,8.1,5.3,11,355,195
176.6,54.7,4946,8.0,22.7,4,290,220
171.1,88.4,4009,7.5,16.3,1,270,240
164.2,49.4,4366,7.5,22.1,6,272,205
186.8,81.4,5537,7.6,19.2,4,240,221
172.3,53.4,2836,7.5,0.4,5,257,207
177.0,58.8,4134,7.1,15.4,6,274,237
169.3,56.5,5004,7.8,25.1,5,263,213
164.2,53.5,4169,7.4,19.6,6,254,205
179.8,77.3,4731,7.7,13.4,6,267,189
181.5,76.7,5493,7.9,30.3,6,280,153
173.5,77.6,4859,7.7,30.5,3,253,226
171.3,66.7,4054,7.2,13.1,12,239,238
162.1,64.6,5700,7.5,20.7,3,270,213
172.1,82.7,4915,8.3,13.0,1,317,170
173.9,72.2,4642,8.9,31.3,6,278,205
175.2,73.7,5244,7.7,18.5,6,269,221
179.5,55.6,4418,7.9,26.5,2,289,222
170.3,58.5,3612,7.8,15.2,11,251,235
170.9,55.0,5667,7.6,11.1,12,295,211
170.3,59.0,3106,7.5,8.9,2,240,221
181.7,96.8,6112,8.9,21.2,2,388,151
169.3,60.4,4610,7.0,15.0,4,280,203
165.6,60.4,3206,7.8,10.5,2,261,173
162.5,62.3,5395,8.5,13.1,6,238,225
171.5,63.1,2698,8.8,14.1,7,283,199
157.3,47.0,3937,8.5,35.2,8,267,212
169.5,52.8,5271,7.4,14.4,8,275,197
176.1,70.8,3509,7.7,19.5,6,263,222
182.3,78.6,4555,7.6,22.1,6,249,197
178.8,63.7,4414,8.7,32.8,6,325,189
161.4,60.3,4336,8.3,16.1,4,235,213
176.4,64.6,4134,8.5,8.2,10,306,183
170.7,59.9,3246,8.3,19.3,6,260,206
170.9,59.2,4438,7.8,26.9,15,262,228
173.7,65.9,3989,7.8,8.1,2,266,213
181.6,96.6,4786,7.7,18.7,1,269,210
171.4,63.6,4231,7.6,8.1,7,293,202
169.3,63.9,5043,7.8,13.8,7,306,184
176.7,93.7,4057,8.0,10.1,6,336,167
168.3,70.8,5076,8.7,8.1,2,273,201
170.5,64.5,5209,8.5,16.3,6,347,177
166.1,66.5,4543,8.4,8.1,6,278,179
170.0,74.5,4134,7.7,15.6,3,315,229
166.7,67.2,4154,8.7,6.9,3,251,218
168.4,61.7,3946,8.0,11.3,13,240,213
165.0,58.8,3776,8.2,24.4,4,319,216
175.0,69.5,3968,7.0,30.3,6,259,202
171.1,94.0,4026,8.3,25.6,6,327,189
165.2,60.3,5215,7.5,8.1,3,203,207
164.7,60.5,3462,8.5,28.3,6,282,190
171.9,60.6,3972,8.1,29.0,6,251,215
177.2,70.9,4156,7.2,9.9,6,230,210
164.3,59.2,5191,7.3,20.1,6,226,228
179.8,66.9,3592,7.1,14.6,6,223,213
161.3,60.7,4913,7.8,23.8,3,298,213
177.2,68.3,4134,7.3,13.7,6,241,229
181.4,64.2,4095,7.9,18.1,4,288,197
168.7,66.7,5770,7.3,36.4,11,207,218
173.5,63.8,5570,7.1,21.0,6,234,245
162.0,62.0,3077,7.5,10.8,7,286,195
171.5,69.1,5366,7.4,13.0,1,260,189
167.6,65.1,3992,8.4,10.3,7,273,217
185.2,67.2,4318,8.3,25.3,14,259,274
170.0,59.0,3767,8.2,34.2,9,254,250
160.8,63.4,3976,8.1,17.3,6,294,200
177.1,73.0,4803,7.1,28.4,11,233,241
160.7,62.3,3324,7.9,15.0,6,243,192
175.1,66.3,4610,7.9,21.2,6,257,202
168.9,65.1,3677,8.2,15.6,2,271,213
170.9,61.4,4858,8.7,27.0,1,256,153
161.3,49.7,4284,7.1,24.2,22,207,252
168.7,57.1,4401,7.7,14.5,7,238,207
174.9,72.7,4487,7.4,19.3,6,219,220
160.1,56.9,4084,7.4,18.3,11,228,215
172.1,53.3,4092,7.7,11.3,6,216,217
176.5,58.1,3656,8.6,17.1,5,270,216
176.8,51.8,4267,8.0,17.5,6,310,189
174.7,73.6,3989,7.6,15.3,6,266,193
176.7,55.9,4400,8.0,18.9,7,221,193
174.5,66.2,5599,7.8,13.6,6,244,184
168.5,56.4,4175,8.3,2.8,4,259,238
173.8,59.4,4199,6.9,34.0,6,267,202
176.3,58.6,5215,8.2,21.6,6,272,199
168.7,72.5,3951,8.0,8.1,6,338,226
167.9,60.9,3450,7.4,15.3,6,312,191
175.5,55.2,3896,8.4,8.8,6,252,189
164.2,48.9,3597,8.1,19.3,6,271,197
174.0,65.2,3387,7.8,26.1,1,256,205
184.4,71.3,4106,7.0,29.6,6,207,201
172.1,51.7,3932,8.0,19.2,4,283,206
163.3,58.7,3615,8.0,23.1,11,281,196
170.5,53.0,4675,7.0,33.9,4,266,234
166.2,70.2,4595,7.5,27.2,4,276,213
166.4,80.6,5246,8.4,35.8,2,334,199
178.3,60.0,5057,6.5,12.7,14,233,275
183.1,75.9,5816,6.7,19.2,6,235,243
167.0,65.0,3276,7.2,22.5,3,233,197
170.5,51.4,4628,8.4,10.3,5,303,175
171.7,61.5,4335,7.4,15.6,6,285,206
173.1,90.3,5367,9.1,13.5,6,311,175
159.6,52.9,4666,8.1,19.7,8,260,224
180.8,60.3,4675,7.4,7.2,6,227,220
170.9,75.0,3499,7.6,13.7,6,259,211
168.3,63.7,4914,7.9,15.4,3,296,242
184.5,64.3,4197,8.7,16.0,6,216,215
169.2,67.8,5527,8.4,14.8,5,240,190
167.5,68.4,3742,8.1,6.5,13,288,206
174.1,61.7,3913,8.1,19.1,4,291,208
169.7,50.0,4422,8.3,24.2,7,411,185
167.9,52.1,4561,8.2,8.6,6,260,215
172.7,69.0,5125,8.3,23.0,2,262,201
173.2,53.5,4659,8.3,21.1,4,266,223
175.8,75.3,5298,8.3,7.3,4,316,197
175.6,64.4,4004,7.5,25.3,5,216,216
179.0,57.5,5846,7.8,36.2,7,339,197
181.0,37.5,3202,8.4,6.5,6,301,189
161.2,58.5,3652,7.8,7.4,6,263,190
172.3,54.3,4527,7.4,16.0,6,216,193
169.1,83.6,5740,8.7,-9.2,6,326,166
178.4,69.2,5391,7.3,20.6,9,240,236
185.0,65.8,5108,7.2,12.1,4,231,229
164.2,70.3,3250,8.3,29.1,3,288,181
169.9,68.1,5579,7.7,8.1,10,266,240
174.9,64.2,3270,7.1,13.8,10,283,203
177.7,91.7,3994,8.3,18.7,6,350,214
172.7,54.6,4414,7.5,25.3,6,248,209
174.2,54.5,4701,7.3,13.3,6,236,215
179.6,71.4,5701,8.3,24.7,6,315,181
174.5,57.4,4124,6.8,31.6,6,291,251
174.4,69.4,4534,7.7,10.2,5,240,221
170.5,51.1,5206,8.3,17.5,6,291,177
181.4,71.4,4679,7.9,25.7,6,243,172
182.2,73.5,5968,7.5,26.2,6,237,218
170.3,88.0,5726,7.9,11.3,6,314,224
175.3,45.7,2988,8.3,22.2,6,330,200
173.6,55.1,5187,8.8,27.3,1,340,189
177.5,79.0,4134,8.4,20.1,4,220,189
176.6,61.4,5228,7.4,24.1,6,279,223
169.9,56.4,3593,7.2,5.6,3,259,193
178.0,61.1,4889,7.9,36.5,1,279,212
169.4,68.4,5367,7.4,26.9,1,230,222
177.0,71.4,5173,7.8,30.0,6,216,192
171.4,69.9,4987,7.5,26.0,6,285,186
170.3,77.7,3974,7.6,20.4,6,224,284
171.7,60.4,5206,7.7,-13.0,4,249,201
184.8,68.5,4434,7.2,8.6,10,240,198
175.8,68.7,5061,7.4,18.3,14,228,250
165.6,59.6,3623,7.2,16.4,6,250,229
174.5,84.3,4429,8.8,31.0,6,273,197
171.8,64.5,4817,7.5,25.5,16,228,183
176.0,82.0,5813,7.5,28.4,6,248,202
171.7,71.4,4993,7.5,32.3,6,270,215
169.8,63.7,3629,7.4,13.8,6,259,237
164.6,52.6,4778,8.3,14.7,9,299,173
161.6,58.6,3512,8.1,6.5,1,330,196
177.4,61.3,4827,7.8,27.2,4,298,189
172.7,73.7,3088,8.0,7.5,4,290,195
182.8,64.9,4655,9.3,4.4,2,279,189
166.4,57.7,3738,7.8,27.7,6,343,188
162.8,75.5,3514,9.3,2.5,6,358,136
182.4,68.1,4679,7.6,24.3,6,257,205
185.9,67.0,4297,7.9,28.1,6,248,233
169.9,85.1,4142,8.4,8.1,4,292,174
167.8,51.0,4411,7.3,11.0,8,274,227
178.6,76.9,5645,7.9,17.1,5,275,221
166.0,56.8,5332,8.1,14.9,6,216,231
178.0,64.7,4095,7.3,8.8,7,258,174
175.2,59.7,3504,7.5,8.1,5,291,216
174.1,66.5,4549,6.7,29.6,8,259,275
185.0,64.8,4708,7.2,3.8,5,243,285
173.3,58.2,4022,7.0,25.8,2,234,223
175.0,75.0,5088,7.6,8.9,3,272,240
173.8,49.9,4134,6.9,19.8,4,245,270
175.0,64.0,4134,7.0,7.5,5,239,239
176.8,78.8,4699,7.7,20.3,1,241,228
178.3,67.1,4134,6.4,6.6,10,225,238
171.7,41.2,4134,6.7,19.8,8,230,253
164.3,50.5,3432,7.6,30.1,5,270,225
180.9,64.7,3432,7.6,14.5,1,262,210
182.6,73.8,4134,6.6,9.1,3,210,270
171.0,77.0,3945,7.6,16.0,5,260,210
179.2,59.5,2751,6.6,18.3,9,267,290
160.0,48.0,3167,7.8,18.9,5,296,195
172.0,84.4,4716,7.5,19.5,2,240,240
183.1,59.8,4134,7.8,13.7,7,266,255
174.4,98.9,4134,7.8,9.7,2,285,210
173.3,53.4,3432,7.1,16.7,11,230,245
164.0,62.5,3807,7.2,18.9,8,222,225
167.8,60.9,4509,7.3,18.4,8,214,230
170.8,64.2,4647,7.2,9.6,3,240,230
169.1,70.3,4920,7.0,8.1,6,284,223
180.0,80.3,4800,7.0,12.7,3,297,240
170.5,51.6,4432,7.3,13.7,13,230,220
178.4,64.3,4431,7.3,14.1,4,233,242
174.5,59.3,4179,7.8,1.8,1,261,215
174.7,69.9,4780,8.0,14.3,2,299,232
165.9,58.9,3240,6.5,16.1,8,230,262
168.1,70.7,3546,7.4,0.7,7,252,255
183.2,82.4,4808,7.2,10.6,1,260,260
181.2,95.4,5255,7.2,15.9,2,280,235
183.2,62.5,4134,7.0,5.6,6,230,255
176.4,64.5,3351,7.8,1.0,5,282,210
180.0,69.9,4066,7.6,13.4,6,240,248
177.9,68.4,4134,7.2,19.0,5,275,243
152.8,44.0,4134,7.5,12.5,12,231,220
182.4,66.3,3893,7.2,-18.0,16,210,265
169.5,56.6,4134,7.4,8.1,1,273,230
180.9,64.8,4361,7.1,10.2,12,231,230
161.5,52.2,3356,7.2,21.0,19,211,220
170.7,60.2,4134,6.9,12.5,1,238,252
159.0,58.2,3502,7.4,24.8,11,231,220
176.7,74.8,4134,7.3,12.7,9,252,208
171.9,58.1,4186,7.3,19.0,4,250,225
187.5,66.0,4630,7.4,15.4,2,245,235
177.7,51.4,3083,7.7,17.5,7,247,220
175.4,69.3,4845,6.9,6.6,2,224,231
169.1,48.5,4541,7.0,6.8,4,229,230
174.4,71.9,4035,7.1,22.5,4,211,255
175.6,96.3,4986,8.4,29.1,2,303,196
178.0,56.4,4214,7.1,16.6,9,206,235
170.3,63.2,4134,7.2,18.0,13,212,215
165.6,51.8,3151,8.7,4.4,1,303,190
175.6,74.3,5245,7.0,14.4,5,245,221
179.8,74.5,4144,7.0,17.9,7,231,271
170.8,55.2,3424,6.1,20.7,12,237,250
179.2,57.4,3072,7.7,19.1,5,238,230
178.4,69.6,4134,6.8,18.1,11,216,293
166.2,65.2,4967,6.7,25.3,10,209,260
171.9,81.6,4652,7.3,18.3,6,230,250
169.4,69.8,4591,6.7,30.3,20,210,284
174.8,57.5,4683,7.0,34.5,2,236,240
173.7,59.3,3298,7.2,7.3,5,242,220
178.8,83.2,3571,7.0,2.9,1,235,228
169.7,56.8,3432,7.0,16.3,4,231,225
164.0,51.0,5088,7.8,15.1,6,254,190
171.5,100.6,4385,7.5,17.5,1,243,210
173.1,49.7,2924,7.5,24.2,5,247,225
165.0,61.5,4157,6.9,10.7,7,258,250
179.0,86.8,4180,7.0,18.7,2,208,208
187.2,70.8,4421,7.6,24.9,12,210,245
182.9,77.0,5193,7.0,11.1,3,251,244
164.7,51.8,3874,7.1,2.3,5,278,220
172.5,53.0,4277,7.1,20.5,4,221,275
182.1,52.9,4134,7.7,10.3,3,274,230
184.2,83.9,4134,7.7,19.5,5,272,230
179.2,63.5,3432,6.5,12.4,5,245,230
177.0,60.6,4293,7.1,22.8,10,237,235
174.7,49.8,3499,7.7,9.7,1,259,208
173.2,54.7,3298,7.3,23.3,17,272,250
181.9,68.7,4227,7.2,21.1,12,237,210
176.4,53.5,3554,7.2,12.0,3,255,240
172.3,70.8,4377,7.0,13.1,5,221,218
176.5,62.1,4134,7.0,6.6,8,228,238
167.9,65.6,4134,6.7,17.8,2,241,255
166.5,57.3,3058,7.3,2.9,5,247,240
165.1,75.0,4134,7.3,25.4,5,246,240
181.0,78.0,5942,7.5,17.8,5,260,220
176.7,60.1,3986,7.4,25.7,11,235,230
175.1,65.1,5558,6.3,21.2,14,214,273
167.0,61.0,4134,7.5,10.9,1,238,220
165.6,57.7,3959,7.4,12.5,3,243,214
166.4,55.9,4165,7.8,18.2,3,254,240
173.1,64.6,3105,7.0,5.6,10,260,235
162.3,54.0,3029,7.4,8.2,4,264,228
180.8,62.5,3899,7.7,21.7,2,260,245
168.4,70.7,4493,7.1,21.4,4,279,235
182.2,53.0,3188,7.0,9.3,8,293,260
166.3,51.4,3538,7.2,18.4,16,228,230
166.7,47.5,1544,6.6,12.1,7,240,208
178.0,60.3,3846,7.8,17.8,2,260,221
182.1,77.3,4850,6.6,23.3,12,240,260
177.8,69.9,4282,7.5,10.2,1,220,210
168.0,57.2,4912,6.5,17.9,17,230,275
172.5,66.6,4056,7.4,17.4,2,252,230
183.0,66.0,4134,6.8,10.2,19,226,275
177.8,62.0,4134,7.4,9.4,7,227,225
175.7,62.6,3451,6.8,1.3,10,216,247
175.1,55.7,3702,8.2,16.8,2,343,225
179.4,68.7,3076,7.0,9.3,6,255,250
182.0,77.2,4333,6.7,12.9,11,240,195
186.0,59.9,4394,7.5,12.9,10,218,240
174.1,56.7,4814,7.8,5.9,4,272,220
181.0,61.8,3349,7.0,6.6,5,240,235
174.9,68.8,3593,6.7,2.3,7,289,242
